2712,1622,10.3088737201
3752,1433,33.9382022472
3752,2226,33.9382022472
3752,3085,33.9382022472
3752,3057,16.9691011236
3752,3777,16.9691011236
3752,827,16.9691011236
3752,1842,16.9691011236
3752,834,16.9691011236
3752,3380,16.9691011236
3752,2895,16.9691011236
2320,3542,123.285714286
2320,3065,123.285714286
2320,1622,61.6428571429
2320,3187,61.6428571429
2320,698,61.6428571429
2320,3482,61.6428571429
2320,3380,61.6428571429
2320,1636,61.6428571429
2320,884,61.6428571429
2320,2960,41.0952380952
3360,2592,201.366666667
3360,3377,100.683333333
3360,557,100.683333333
3360,3295,100.683333333
3360,2895,100.683333333
3360,2685,67.1222222222
3360,1534,50.3416666667
3360,3777,50.3416666667
3360,1561,50.3416666667
3360,2298,50.3416666667
48,744,49.9256198347
48,1133,49.9256198347
48,244,33.2837465565
48,120,24.9628099174
48,1851,24.9628099174
48,2234,24.9628099174
48,3482,24.9628099174
48,2754,24.9628099174
48,3573,24.9628099174
48,1495,24.9628099174
8,601,317.947368421
8,2584,317.947368421
8,1764,317.947368421
8,1908,317.947368421
8,3212,317.947368421
8,3407,317.947368421
8,3322,105.98245614
8,3887,105.98245614
8,1486,63.5894736842
8,870,52.9912280702
2968,3542,50.7647058824
2968,286,50.7647058824
2968,601,50.7647058824
2968,2584,50.7647058824
2968,789,50.7647058824
2968,2685,50.7647058824
2968,572,50.7647058824
2968,1764,50.7647058824
2968,3212,50.7647058824
2968,1908,50.7647058824
3616,744,83.9027777778
3616,2592,83.9027777778
3616,576,83.9027777778
3616,3944,55.9351851852
3616,2777,41.9513888889
3616,120,41.9513888889
3616,3352,41.9513888889
3616,827,41.9513888889
3616,2298,41.9513888889
3616,3380,41.9513888889
1080,1851,51.1949152542
1080,3413,51.1949152542
1080,2543,51.1949152542
1080,815,51.1949152542
1080,1739,34.1299435028
1080,2207,34.1299435028
1080,2200,25.5974576271
1080,1890,25.5974576271
1080,1426,25.5974576271
1080,2487,25.5974576271
104,3542,45.4210526316
104,744,45.4210526316
104,658,45.4210526316
104,2855,30.2807017544
104,1543,27.2526315789
104,1622,22.7105263158
104,3057,22.7105263158
104,3353,22.7105263158
104,2200,22.7105263158
104,3187,22.7105263158
2184,1636,177.676470588
2184,853,118.450980392
2184,1822,101.529411765
2184,1849,88.8382352941
2184,1685,71.0705882353
2184,200,59.2254901961
2184,3648,59.2254901961
2184,3523,59.2254901961
2184,3058,59.2254901961
2184,3892,59.2254901961
3768,601,116.173076923
3768,192,116.173076923
3768,744,116.173076923
3768,2584,116.173076923
3768,402,116.173076923
3768,1764,116.173076923
3768,1908,116.173076923
3768,3212,116.173076923
3768,3407,116.173076923
3768,3373,58.0865384615
1792,1102,60.41
1792,814,60.41
1792,2576,60.41
1792,2592,60.41
1792,3876,60.41
1792,1622,30.205
1792,3777,30.205
1792,827,30.205
1792,2895,30.205
1792,228,24.164
64,744,131.326086957
64,3463,131.326086957
64,712,65.6630434783
64,2234,65.6630434783
64,2869,65.6630434783
64,3056,43.7753623188
64,1160,43.7753623188
64,3563,43.7753623188
64,1652,43.7753623188
64,559,43.7753623188
1120,3542,151.025
1120,576,151.025
1120,1622,75.5125
1120,1134,75.5125
1120,3136,75.5125
1120,698,75.5125
1120,623,75.5125
1120,787,50.3416666667
1120,1718,37.75625
1120,108,37.75625
3088,572,377.5625
3088,311,377.5625
3088,3336,188.78125
3088,130,188.78125
3088,776,125.854166667
3088,2914,125.854166667
3088,3242,125.854166667
3088,2192,94.390625
3088,3419,83.9027777778
3088,243,75.5125
1096,3472,215.75
1096,729,107.875
1096,3136,107.875
1096,2823,107.875
1096,3778,71.9166666667
1096,980,71.9166666667
1096,823,71.9166666667
1096,1174,53.9375
1096,1561,53.9375
1096,1793,53.9375
224,3542,102.389830508
224,744,102.389830508
224,3026,102.389830508
224,690,102.389830508
224,1622,51.1949152542
224,1851,51.1949152542
224,698,51.1949152542
224,2999,51.1949152542
224,2895,51.1949152542
224,2543,51.1949152542
592,286,34.3238636364
592,3542,34.3238636364
592,643,34.3238636364
592,698,34.3238636364
592,789,34.3238636364
592,3828,34.3238636364
592,1622,17.1619318182
592,729,17.1619318182
592,2777,17.1619318182
592,3378,17.1619318182
440,1553,147.341463415
440,3940,98.2276422764
440,2754,73.6707317073
440,3573,73.6707317073
440,1990,49.1138211382
440,776,49.1138211382
440,2608,49.1138211382
440,1040,49.1138211382
440,244,49.1138211382
440,2855,49.1138211382
2952,1930,111.87037037
2952,756,111.87037037
2952,2760,83.9027777778
2952,1313,67.1222222222
2952,1519,67.1222222222
2952,1384,55.9351851852
2952,3474,51.6324786325
2952,2129,47.9444444444
2952,1715,41.9513888889
2952,1038,37.2901234568
2376,2631,52.0775862069
2376,1930,34.7183908046
2376,3940,34.7183908046
2376,220,29.7586206897
2376,3592,20.8310344828
2376,3303,20.8310344828
2376,3648,17.3591954023
2376,3832,17.3591954023
2376,37,17.3591954023
2376,2207,17.3591954023
88,3065,102.389830508
88,1133,102.389830508
88,3085,102.389830508
88,789,102.389830508
88,2754,51.1949152542
88,3573,51.1949152542
88,3495,37.2326656394
88,1990,34.1299435028
88,3184,34.1299435028
88,1168,34.1299435028
3208,1510,57.5333333333
3208,2214,57.5333333333
3208,576,57.5333333333
3208,2592,57.5333333333
3208,584,57.5333333333
3208,3136,57.5333333333
3208,763,57.5333333333
3208,138,57.5333333333
3208,2909,57.5333333333
3208,3229,57.5333333333
2816,744,50.3416666667
2816,2226,50.3416666667
2816,402,50.3416666667
2816,3563,33.5611111111
2816,2464,25.1708333333
2816,2200,25.1708333333
2816,3136,25.1708333333
2816,1989,25.1708333333
2816,2557,25.1708333333
2816,2452,25.1708333333
608,2592,42.5422535211
608,2576,42.5422535211
608,2777,21.2711267606
608,439,21.2711267606
608,1383,21.2711267606
608,1685,17.0169014085
608,1990,14.1807511737
608,3652,14.1807511737
608,3940,14.1807511737
608,3673,10.6355633803
272,758,163.27027027
272,2619,163.27027027
272,1149,108.846846847
272,2825,81.6351351351
272,729,81.6351351351
272,1369,81.6351351351
272,3517,81.6351351351
272,2960,54.4234234234
272,1522,54.4234234234
272,682,54.4234234234
3608,1470,34.7183908046
3608,2592,34.7183908046
3608,139,34.7183908046
3608,2955,34.7183908046
3608,130,34.7183908046
3608,1133,34.7183908046
3608,981,34.7183908046
3608,3607,34.7183908046
3608,1739,23.1455938697
3608,1886,17.3591954023
3072,2592,62.9270833333
3072,3828,62.9270833333
3072,2608,20.9756944444
3072,3242,20.9756944444
3072,682,20.9756944444
3072,1149,20.9756944444
3072,3878,15.7317708333
3072,2760,15.7317708333
3072,75,15.7317708333
3072,2298,15.7317708333
1128,396,111.87037037
1128,1851,55.9351851852
1128,1636,55.9351851852
1128,2631,55.9351851852
1128,1990,37.2901234568
1128,3563,37.2901234568
1128,3242,37.2901234568
1128,3314,37.2901234568
1128,980,37.2901234568
1128,220,31.962962963
1640,3542,131.326086957
1640,3065,131.326086957
1640,744,131.326086957
1640,1622,65.6630434783
1640,698,65.6630434783
1640,2754,65.6630434783
1640,3573,65.6630434783
1640,108,65.6630434783
1640,2765,52.5304347826
1640,1878,43.7753623188
1248,3772,241.64
1248,3517,120.82
1248,3875,80.5466666667
1248,3777,60.41
1248,3938,60.41
1248,3346,60.41
1248,1313,48.328
1248,2892,48.328
1248,1420,48.328
1248,2854,40.2733333333
3328,2811,86.3
3328,827,86.3
3328,2487,86.3
3328,1990,57.5333333333
3328,776,57.5333333333
3328,37,57.5333333333
3328,3940,57.5333333333
3328,3777,43.15
3328,3641,43.15
3328,2705,43.15
112,3542,77.4487179487
112,1622,38.7243589744
112,3187,38.7243589744
112,698,38.7243589744
112,1098,38.7243589744
112,614,25.8162393162
112,1436,22.1282051282
112,1561,19.3621794872
112,1659,19.3621794872
112,1514,19.3621794872
616,3377,59.2254901961
616,120,59.2254901961
616,557,59.2254901961
616,3295,59.2254901961
616,56,39.4836601307
616,3944,39.4836601307
616,618,39.4836601307
616,3437,39.4836601307
616,1149,39.4836601307
616,2695,39.4836601307
1344,526,83.9027777778
1344,2487,83.9027777778
1344,2854,55.9351851852
1344,411,47.9444444444
1344,1749,37.2901234568
1344,2257,30.5101010101
1344,1755,27.9675925926
1344,1811,27.9675925926
1344,1493,27.9675925926
1344,2462,23.9722222222
2384,3881,43.7753623188
2384,3472,43.7753623188
2384,2592,43.7753623188
2384,690,43.7753623188
2384,3026,43.7753623188
2384,1133,43.7753623188
2384,3772,43.7753623188
2384,2895,43.7753623188
2384,3777,21.8876811594
2384,3353,21.8876811594
2560,398,128.531914894
2560,3065,128.531914894
2560,2556,128.531914894
2560,1868,128.531914894
2560,2934,64.2659574468
2560,134,64.2659574468
2560,120,64.2659574468
2560,3944,42.8439716312
2560,1739,42.8439716312
2560,618,42.8439716312
2168,3542,317.947368421
2168,758,317.947368421
2168,744,317.947368421
2168,1360,317.947368421
2168,1622,158.973684211
2168,2825,158.973684211
2168,729,158.973684211
2168,698,158.973684211
2168,1160,105.98245614
2168,2850,105.98245614
2152,1843,143.833333333
2152,3026,143.833333333
2152,690,143.833333333
2152,2754,71.9166666667
2152,3573,71.9166666667
2152,703,71.9166666667
2152,2895,71.9166666667
2152,1990,47.9444444444
2152,3563,47.9444444444
2152,2685,47.9444444444
3600,2214,154.897435897
3600,1510,154.897435897
3600,584,154.897435897
3600,763,154.897435897
3600,138,154.897435897
3600,2821,154.897435897
3600,3229,154.897435897
3600,3517,154.897435897
3600,701,154.897435897
3600,1548,154.897435897
1760,3542,43.4604316547
1760,1622,43.4604316547
1760,1102,43.4604316547
1760,814,43.4604316547
1760,2592,43.4604316547
1760,744,43.4604316547
1760,1843,43.4604316547
1760,3458,43.4604316547
1760,706,43.4604316547
1760,3043,24.8345323741
3840,601,120.82
3840,3472,120.82
3840,2592,120.82
3840,2584,120.82
3840,1908,120.82
3840,2556,120.82
3840,3212,120.82
3840,1764,120.82
3840,3407,120.82
3840,827,60.41
640,2214,208.310344828
640,1510,208.310344828
640,758,208.310344828
640,1553,208.310344828
640,584,208.310344828
640,763,208.310344828
640,138,208.310344828
640,2821,208.310344828
640,701,208.310344828
640,3229,208.310344828
1984,2592,91.5303030303
1984,1773,91.5303030303
1984,2556,91.5303030303
1984,3119,91.5303030303
1984,3563,61.0202020202
1984,220,52.303030303
1984,2298,45.7651515152
1984,1989,45.7651515152
1984,1636,45.7651515152
1984,1980,39.6631313131
2016,1555,154.897435897
2016,2563,154.897435897
2016,3236,154.897435897
2016,3463,154.897435897
2016,3305,77.4487179487
2016,2825,77.4487179487
2016,3336,77.4487179487
2016,1851,77.4487179487
2016,3778,51.6324786325
2016,3242,51.6324786325
2616,1470,23.9722222222
2616,286,23.9722222222
2616,3065,23.9722222222
2616,2592,23.9722222222
2616,2955,23.9722222222
2616,2619,23.9722222222
2616,3026,23.9722222222
2616,658,23.9722222222
2616,690,23.9722222222
2616,578,23.9722222222
3032,582,94.390625
3032,1636,94.390625
3032,703,94.390625
3032,3648,62.9270833333
3032,1160,62.9270833333
3032,3058,62.9270833333
3032,1149,62.9270833333
3032,220,53.9375
3032,3878,47.1953125
3032,1849,47.1953125
648,3542,24.5569105691
648,814,24.5569105691
648,1622,24.5569105691
648,1102,24.5569105691
648,286,24.5569105691
648,744,24.5569105691
648,578,24.5569105691
648,698,24.5569105691
648,658,24.5569105691
648,1773,24.5569105691
2664,572,118.450980392
2664,311,118.450980392
2664,1851,59.2254901961
2664,439,59.2254901961
2664,2914,39.4836601307
2664,1325,39.4836601307
2664,820,39.4836601307
2664,2695,39.4836601307
2664,3641,29.612745098
2664,3609,29.612745098
144,3542,92.9384615385
144,1102,92.9384615385
144,1622,92.9384615385
144,814,92.9384615385
144,576,92.9384615385
144,3353,46.4692307692
144,3377,46.4692307692
144,3352,46.4692307692
144,698,46.4692307692
144,557,46.4692307692
280,3542,241.64
280,758,241.64
280,601,241.64
280,2584,241.64
280,1908,241.64
280,1764,241.64
280,3212,241.64
280,3407,241.64
280,1622,120.82
280,2825,120.82
2528,744,61.0202020202
2528,1160,40.6801346801
2528,582,30.5101010101
2528,729,30.5101010101
2528,3136,30.5101010101
2528,698,30.5101010101
2528,1538,30.5101010101
2528,1636,30.5101010101
2528,703,30.5101010101
2528,2895,30.5101010101
3688,3542,41.9513888889
3688,1553,41.9513888889
3688,3085,41.9513888889
3688,2556,41.9513888889
3688,396,41.9513888889
3688,3828,41.9513888889
3688,1622,20.9756944444
3688,1138,20.9756944444
3688,1170,20.9756944444
3688,698,20.9756944444
1392,758,377.5625
1392,729,188.78125
1392,2825,188.78125
1392,1522,125.854166667
1392,682,125.854166667
1392,2850,125.854166667
1392,1149,125.854166667
1392,1369,94.390625
1392,2705,94.390625
1392,264,94.390625
152,3085,274.590909091
152,582,137.295454545
152,1160,91.5303030303
152,776,91.5303030303
152,1325,91.5303030303
152,2855,91.5303030303
152,2695,91.5303030303
152,2342,82.3772727273
152,2705,68.6477272727
152,2538,68.6477272727
3176,1145,25.9270386266
3176,2592,25.9270386266
3176,139,25.9270386266
3176,1555,25.9270386266
3176,3779,25.9270386266
3176,3876,25.9270386266
3176,3236,25.9270386266
3176,134,12.9635193133
3176,2198,12.9635193133
3176,3305,12.9635193133
1600,3542,201.366666667
1600,2214,201.366666667
1600,1510,201.366666667
1600,744,201.366666667
1600,3472,201.366666667
1600,584,201.366666667
1600,763,201.366666667
1600,138,201.366666667
1600,701,201.366666667
1600,2821,201.366666667
2640,286,41.6620689655
2640,744,41.6620689655
2640,643,41.6620689655
2640,3828,41.6620689655
2640,1134,20.8310344828
2640,2198,20.8310344828
2640,3377,20.8310344828
2640,2200,20.8310344828
2640,1851,20.8310344828
2640,3378,20.8310344828
1744,2576,177.676470588
1744,3828,177.676470588
1744,827,88.8382352941
1744,1538,88.8382352941
1744,3482,88.8382352941
1744,2608,59.2254901961
1744,3563,59.2254901961
1744,274,59.2254901961
1744,244,59.2254901961
1744,3878,44.4191176471
2784,1434,188.78125
2784,2623,125.854166667
2784,2342,75.5125
2784,200,62.9270833333
2784,3648,62.9270833333
2784,3058,62.9270833333
2784,3486,53.9375
2784,220,53.9375
2784,2636,53.9375
2784,775,53.9375
160,814,17.3591954023
160,774,17.3591954023
160,3542,17.3591954023
160,1622,17.3591954023
160,2486,17.3591954023
160,1102,17.3591954023
160,1145,17.3591954023
160,2592,17.3591954023
160,744,17.3591954023
160,1891,17.3591954023
1136,2556,90.1641791045
1136,3413,45.0820895522
1136,815,45.0820895522
1136,2543,45.0820895522
1136,437,18.0328358209
1136,3817,16.3934871099
1136,664,15.0273631841
1136,1426,15.0273631841
1136,2207,15.0273631841
1136,119,15.0273631841
2000,3542,60.41
2000,658,60.41
2000,789,60.41
2000,1149,40.2733333333
2000,1622,30.205
2000,1134,30.205
2000,3377,30.205
2000,698,30.205
2000,578,30.205
2000,557,30.205
3040,1553,105.98245614
3040,2226,105.98245614
3040,396,105.98245614
3040,3463,105.98245614
3040,734,52.9912280702
3040,3136,52.9912280702
3040,3517,52.9912280702
3040,3631,52.9912280702
3040,1444,45.4210526316
3040,2510,35.3274853801
3784,1510,163.27027027
3784,2214,163.27027027
3784,1433,163.27027027
3784,3057,163.27027027
3784,584,163.27027027
3784,827,163.27027027
3784,763,163.27027027
3784,138,163.27027027
3784,2821,163.27027027
3784,3229,163.27027027
168,2214,51.1949152542
168,1510,51.1949152542
168,758,51.1949152542
168,3542,51.1949152542
168,601,51.1949152542
168,3065,51.1949152542
168,2584,51.1949152542
168,584,51.1949152542
168,763,51.1949152542
168,138,51.1949152542
2408,3542,50.3416666667
2408,1145,50.3416666667
2408,2592,50.3416666667
2408,3085,50.3416666667
2408,3463,50.3416666667
2408,2765,30.205
2408,1622,25.1708333333
2408,3601,25.1708333333
2408,3352,25.1708333333
2408,3336,25.1708333333
3448,3542,88.8382352941
3448,744,88.8382352941
3448,1528,88.8382352941
3448,1622,44.4191176471
3448,3377,44.4191176471
3448,136,44.4191176471
3448,698,44.4191176471
3448,557,44.4191176471
3448,796,44.4191176471
3448,2631,44.4191176471
688,601,49.9256198347
688,2584,49.9256198347
688,744,49.9256198347
688,2258,49.9256198347
688,3666,49.9256198347
688,3277,49.9256198347
688,868,49.9256198347
688,1908,49.9256198347
688,3212,49.9256198347
688,1764,49.9256198347
1480,758,109.836363636
1480,2576,109.836363636
1480,572,109.836363636
1480,1868,109.836363636
1480,311,109.836363636
1480,526,54.9181818182
1480,1369,54.9181818182
1480,729,54.9181818182
1480,2825,54.9181818182
1480,827,54.9181818182
3912,758,287.666666667
3912,601,287.666666667
3912,2584,287.666666667
3912,1764,287.666666667
3912,1908,287.666666667
3912,3212,287.666666667
3912,3407,287.666666667
3912,2825,143.833333333
3912,2705,143.833333333
3912,729,143.833333333
3552,3542,51.1949152542
3552,1553,51.1949152542
3552,3136,51.1949152542
3552,698,51.1949152542
3552,658,51.1949152542
3552,3607,51.1949152542
3552,734,25.5974576271
3552,1622,25.5974576271
3552,729,25.5974576271
3552,827,25.5974576271
1208,286,105.98245614
1208,396,105.98245614
1208,3377,52.9912280702
1208,557,52.9912280702
1208,1636,52.9912280702
1208,1164,52.9912280702
1208,3295,52.9912280702
1208,1739,35.3274853801
1208,2914,35.3274853801
1208,1822,30.2807017544
3528,3542,68.6477272727
3528,758,68.6477272727
3528,744,68.6477272727
3528,1360,68.6477272727
3528,3458,68.6477272727
3528,706,68.6477272727
3528,3463,68.6477272727
3528,3607,68.6477272727
3528,682,45.7651515152
3528,2198,34.3238636364
296,1553,42.8439716312
296,2576,42.8439716312
296,658,42.8439716312
296,3136,21.4219858156
296,1795,21.4219858156
296,1851,21.4219858156
296,578,21.4219858156
296,1842,21.4219858156
296,3631,21.4219858156
296,623,21.4219858156
704,2777,131.326086957
704,1522,87.5507246377
704,980,87.5507246377
704,630,65.6630434783
704,2464,65.6630434783
704,2833,52.5304347826
704,251,52.5304347826
704,2765,52.5304347826
704,1903,52.5304347826
704,274,43.7753623188
544,1102,105.98245614
544,814,105.98245614
544,601,105.98245614
544,2584,105.98245614
544,1764,105.98245614
544,3212,105.98245614
544,1908,105.98245614
544,3407,105.98245614
544,3940,70.6549707602
544,1622,52.9912280702
1856,744,317.947368421
1856,1842,158.973684211
1856,2754,158.973684211
1856,3573,158.973684211
1856,3413,158.973684211
1856,2304,127.178947368
1856,1990,105.98245614
1856,1160,105.98245614
1856,1149,105.98245614
1856,3940,105.98245614
3024,286,66.3846153846
3024,814,66.3846153846
3024,774,66.3846153846
3024,1102,66.3846153846
3024,717,66.3846153846
3024,2556,66.3846153846
3024,2631,66.3846153846
3024,1622,33.1923076923
3024,3377,33.1923076923
3024,3136,33.1923076923
1592,2592,118.450980392
1592,1843,118.450980392
1592,3136,59.2254901961
1592,2754,59.2254901961
1592,3573,59.2254901961
1592,703,59.2254901961
1592,1878,39.4836601307
1592,1990,39.4836601307
1592,56,39.4836601307
1592,244,39.4836601307
2248,2777,86.3
2248,2244,86.3
2248,1739,57.5333333333
2248,2602,57.5333333333
2248,3242,57.5333333333
2248,598,43.15
2248,1561,43.15
2248,2200,43.15
2248,1514,43.15
2248,1890,43.15
2912,2576,109.836363636
2912,1843,109.836363636
2912,3876,109.836363636
2912,2811,54.9181818182
2912,264,27.4590909091
2912,75,27.4590909091
2912,1901,27.4590909091
2912,2452,27.4590909091
2912,2833,21.9672727273
2912,3303,21.9672727273
2240,623,111.87037037
2240,776,74.5802469136
2240,1930,74.5802469136
2240,3242,74.5802469136
2240,1149,74.5802469136
2240,980,74.5802469136
2240,1561,55.9351851852
2240,560,55.9351851852
2240,1514,55.9351851852
2240,3293,55.9351851852
3952,758,172.6
3952,744,172.6
3952,1149,115.066666667
3952,2825,86.3
3952,729,86.3
3952,712,86.3
3952,2869,86.3
3952,3126,57.5333333333
3952,1160,57.5333333333
3952,787,57.5333333333
1848,572,131.326086957
1848,2631,131.326086957
1848,311,131.326086957
1848,2754,65.6630434783
1848,3573,65.6630434783
1848,3443,52.5304347826
1848,1685,52.5304347826
1848,1990,43.7753623188
1848,200,43.7753623188
1848,2914,43.7753623188
208,1510,20.7594501718
208,2214,20.7594501718
208,3065,20.7594501718
208,401,20.7594501718
208,584,20.7594501718
208,3800,20.7594501718
208,792,20.7594501718
208,827,20.7594501718
208,763,20.7594501718
208,2811,20.7594501718
376,792,91.5303030303
376,3800,91.5303030303
376,887,91.5303030303
376,2777,45.7651515152
376,3777,45.7651515152
376,120,45.7651515152
376,1851,45.7651515152
376,827,45.7651515152
376,2309,45.7651515152
376,2631,45.7651515152
1456,774,167.805555556
1456,2563,167.805555556
1456,717,167.805555556
1456,2556,167.805555556
1456,2825,83.9027777778
1456,120,83.9027777778
1456,1891,83.9027777778
1456,1795,83.9027777778
1456,1877,83.9027777778
1456,1796,83.9027777778
2296,1102,71.9166666667
2296,814,71.9166666667
2296,774,71.9166666667
2296,2592,71.9166666667
2296,576,71.9166666667
2296,821,71.9166666667
2296,717,71.9166666667
2296,3085,71.9166666667
2296,1622,35.9583333333
2296,734,35.9583333333
216,3542,56.4579439252
216,228,33.8747663551
216,1622,28.2289719626
216,3057,28.2289719626
216,3136,28.2289719626
216,2754,28.2289719626
216,698,28.2289719626
216,1877,28.2289719626
216,3573,28.2289719626
216,108,28.2289719626
2752,3542,109.836363636
2752,3065,109.836363636
2752,601,109.836363636
2752,2584,109.836363636
2752,744,109.836363636
2752,576,109.836363636
2752,1908,109.836363636
2752,3212,109.836363636
2752,1764,109.836363636
2752,3407,109.836363636
736,814,20.9031141869
736,286,20.9031141869
736,878,20.9031141869
736,1102,20.9031141869
736,3065,20.9031141869
736,1553,20.9031141869
736,744,20.9031141869
736,2576,20.9031141869
736,3800,20.9031141869
736,792,20.9031141869
1488,3542,65.6630434783
1488,744,65.6630434783
1488,2576,65.6630434783
1488,2592,65.6630434783
